DPTO,MPIO,CODIGO_DE_LA_ARL,AÑO_DE_INFORME,MES_DE_INFORME,ACTIVEC,RELA_DEP,RELA_INDEP,PRESUACCIDETRASUCE,MUERTES_REPOR_AT,NUEVAPENSIOINVA_R_AT,NUEVAPENSIOINVA_R_EL,INCAPERMAPARCIAR_AT,INCAPERMAPARCIAR_EL
NARIÑO,MALLAMA,1423,2024,05,5711001,0,0,0,0,0,0,0,0
TOLIMA,COYAIMA,1423,2024,05,1949101,0,0,0,0,0,0,0,0
NARIÑO,RICAURTE,1423,2024,05,3522401,8,0,0,0,0,0,0,0
N. DE SANTANDER,LOS PATIOS,1423,2024,05,2853001,0,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,05,1475202,12,0,0,0,0,0,0,0
BOYACA,SACHICA,1423,2024,05,5081101,1,0,0,0,0,0,0,0
CESAR,CHIRIGUANA,1423,2024,05,4492301,0,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,05,2773004,18,0,0,0,0,0,0,0
CUNDINAMARCA,CAQUEZA,1423,2024,05,5259901,0,1,0,0,0,0,0,0
CUNDINAMARCA,GACHALA,1423,2024,05,1471901,1,0,0,0,0,0,0,0
CASANARE,TAMARA,1423,2024,05,1471901,5,0,0,0,0,0,0,0
CUNDINAMARCA,ZIPAQUIRA,1423,2024,05,2021001,4,1,0,0,0,0,0,0
CORDOBA,CANALETE,1423,2024,05,1841201,36,20,0,0,0,0,0,0
RISARALDA,SANTA ROSA DE CABAL,1423,2024,05,2014101,6,0,0,0,0,0,0,0
VALLE DEL CAUCA,FLORIDA,1423,2024,05,5051001,0,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,05,1464101,7,0,0,0,0,0,0,0
VALLE DEL CAUCA,PRADERA,1423,2024,05,1920001,0,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,05,5089902,12,0,0,0,0,0,0,0
BOLIVAR,ARENAL,1423,2024,05,5072202,64,0,0,0,0,0,0,0
N. DE SANTANDER,VILLA DEL ROSARIO,1423,2024,05,1949902,1,0,0,0,0,0,0,0
BOYACA,AQUITANIA,1423,2024,05,1471101,1,0,0,0,0,0,0,0
CUNDINAMARCA,TABIO,1423,2024,05,2108102,15,0,0,0,0,0,0,0
CESAR,LA PAZ,1423,2024,05,1799001,22,0,0,0,0,0,0,0
META,PUERTO RICO,1423,2024,05,1823001,0,0,0,0,0,0,0,0
CESAR,BOSCONIA,1423,2024,05,1471901,0,0,0,0,0,0,0,0
SANTANDER,CHIPATA,1423,2024,05,1841201,16,21,0,0,0,0,0,0
SAN ANDRES,PROVIDENCIA,1423,2024,05,2472301,1,0,0,0,0,0,0,0
NARIÑO,IPIALES,1423,2024,05,1469001,9,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,05,1649904,0,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,05,1464201,7,0,0,0,0,0,0,0
SANTANDER,OCAMONTE,1423,2024,05,2851101,0,0,0,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,1423,2024,05,2811001,1,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,05,5431202,34,12,0,0,0,0,0,0
CUNDINAMARCA,GUACHETA,1423,2024,05,1852301,0,0,0,0,0,0,0,0
VICHADA,PUERTO CARREÑO,1423,2024,05,2521001,8,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,05,5331201,22,0,0,0,0,0,0,0
CAQUETA,CARTAGENA DEL CHAIRA,1423,2024,05,4161001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,05,3452001,6,0,0,0,0,0,0,0
NARIÑO,LA UNION,1423,2024,05,2601001,0,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,05,3382101,0,0,0,0,0,0,0,0
CALDAS,CHINCHINA,1423,2024,05,2475201,2,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,05,2741001,5,0,0,0,0,0,0,0
SANTANDER,OCAMONTE,1423,2024,05,1970001,0,0,0,0,0,0,0,0
CUNDINAMARCA,CAPARRAPI,1423,2024,05,5711001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,FLORIDA,1423,2024,05,1749001,1,0,0,0,0,0,0,0
TOLIMA,SANTA ISABEL,1423,2024,05,2551301,0,0,0,0,0,0,0,0
CALDAS,LA DORADA,1423,2024,05,2551101,12,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,05,4181101,4,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,05,5842301,71,34,0,0,0,0,0,0
TOLIMA,GUAMO,1423,2024,05,4492101,52,0,0,0,0,0,0,0
VALLE DEL CAUCA,PRADERA,1423,2024,05,5016101,35,0,0,0,0,0,0,0
HUILA,TESALIA,1423,2024,05,2012301,0,0,0,0,0,0,0,0
CAUCA,PUERTO TEJADA,1423,2024,05,3612001,33,0,0,0,0,0,0,0
CHOCO,JURADO,1423,2024,05,1829902,0,1,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,05,1691001,10,3,0,0,0,0,0,0
CUNDINAMARCA,TENJO,1423,2024,05,4532001,23,0,0,0,0,0,0,0
AMAZONAS,LETICIA,1423,2024,05,1949101,11,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,05,3139201,23,3,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,05,2821101,34,1,0,0,0,0,0,0
N. DE SANTANDER,SANTIAGO,1423,2024,05,1477301,1,0,0,0,0,0,0,0
CUNDINAMARCA,CABRERA,1423,2024,05,1941201,1,0,0,0,0,0,0,0
ANTIOQUIA,LA ESTRELLA,1423,2024,05,2465301,1,0,0,0,0,0,0,0
LA GUAJIRA,FONSECA,1423,2024,05,2259901,0,0,0,0,0,0,0,0
CHOCO,ISTMINA,1423,2024,05,1829902,0,22,0,0,0,0,0,0
ANTIOQUIA,EL SANTUARIO,1423,2024,05,3281901,0,0,0,0,0,0,0,0
BOYACA,SORACA,1423,2024,05,2461002,33,0,0,0,0,0,0,0
LA GUAJIRA,SAN JUAN DEL CESAR,1423,2024,05,2471901,2,0,0,0,0,0,0,0
TOLIMA,VENADILLO,1423,2024,05,2015001,0,0,0,0,0,0,0,0
QUINDIO,CIRCASIA,1423,2024,05,2011401,1,0,0,0,0,0,0,0
BOLIVAR,MAGANGUE,1423,2024,05,1474101,3,1,0,0,0,0,0,0
VALLE DEL CAUCA,YUMBO,1423,2024,05,1799001,2,0,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,05,5081101,54,4,0,0,0,0,0,0
VALLE DEL CAUCA,ROLDANILLO,1423,2024,05,1477402,5,0,0,0,0,0,0,0
CAUCA,VILLA RICA,1423,2024,05,3161001,0,0,0,0,0,0,0,0
ANTIOQUIA,LA CEJA,1423,2024,05,3331201,0,0,0,0,0,0,0,0
CAUCA,CALDONO,1423,2024,05,1823001,0,1,0,0,0,0,0,0
CUNDINAMARCA,SIMIJACA,1423,2024,05,5711001,0,0,0,0,0,0,0,0
N. DE SANTANDER,BOCHALEMA,1423,2024,05,3932901,13,0,0,0,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,1423,2024,05,1949902,0,1,0,0,0,0,0,0
RISARALDA,LA VIRGINIA,1423,2024,05,2619001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,05,2331101,0,0,0,0,0,0,0,0
CUNDINAMARCA,SIMIJACA,1423,2024,05,1949101,4,0,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,05,4492103,67,282,0,0,0,0,0,0
SUCRE,SAMPUES,1423,2024,05,1477301,9,0,0,0,0,0,0,0
CASANARE,TAURAMENA,1423,2024,05,3381101,0,0,0,0,0,0,0,0
BOYACA,RAMIRIQUI,1423,2024,05,3473101,0,0,0,0,0,0,0,0
SANTANDER,VELEZ,1423,2024,05,5161001,2,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,05,3452001,29,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,05,3331301,11,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,05,2108901,433,2,0,0,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,1423,2024,05,5842201,0,0,0,0,0,0,0,0
ANTIOQUIA,SALGAR,1423,2024,05,1970001,5,0,0,0,0,0,0,0
VALLE DEL CAUCA,YUMBO,1423,2024,05,3331201,35,6,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,05,2873001,31,5,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,05,2951201,11,0,0,0,0,0,0,0
HUILA,GARZON,1423,2024,05,5351101,0,0,0,0,0,0,0,0
CUNDINAMARCA,GUADUAS,1423,2024,05,2475201,2,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,05,4452001,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,05,1701001,72,3,0,0,0,0,0,0
ANTIOQUIA,MARINILLA,1423,2024,05,3322001,0,0,0,0,0,0,0,0
RISARALDA,APIA,1423,2024,05,1475901,3,0,0,0,0,0,0,0
CUNDINAMARCA,GIRARDOT,1423,2024,05,3432201,6,0,0,0,0,0,0,0
BOYACA,CHISCAS,1423,2024,05,2466301,0,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,05,4829201,5,0,0,0,0,0,0,0
NARIÑO,CORDOBA,1423,2024,05,3382101,2,8,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,05,3561101,27,18,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,05,3561101,43,6,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,05,3861001,484,40,0,0,0,0,0,0
ATLANTICO,BARANOA,1423,2024,05,1477301,0,0,0,0,0,0,0,0
ANTIOQUIA,CHIGORODO,1423,2024,05,3861001,8,2,0,0,0,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,1423,2024,05,1970001,30,0,0,0,0,0,0,0
CORDOBA,CHINU,1423,2024,05,3711001,0,0,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,05,2592001,0,0,0,0,0,0,0,0
ANTIOQUIA,LA CEJA,1423,2024,05,1466401,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,JAMUNDI,1423,2024,05,2851101,93,1,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,05,5960901,5,2,0,0,0,0,0,0
N. DE SANTANDER,VILLA DEL ROSARIO,1423,2024,05,1620101,3,0,0,0,0,0,0,0
CUNDINAMARCA,CAQUEZA,1423,2024,05,3611001,15,0,0,0,0,0,0,0
CUNDINAMARCA,COTA,1423,2024,05,3251101,7,0,0,0,0,0,0,0
CAUCA,BUENOS AIRES,1423,2024,05,3475201,0,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,05,2862201,47,0,0,0,0,0,0,0
BOYACA,PAIPA,1423,2024,05,1841401,4,0,0,0,0,0,0,0
CUNDINAMARCA,SOPO,1423,2024,05,2012701,0,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,05,4221901,1,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,05,2472301,159,0,0,0,0,0,0,0
RISARALDA,DOSQUEBRADAS,1423,2024,05,4801001,0,0,0,0,0,0,0,0
TOLIMA,ESPINAL,1423,2024,05,1691001,15,0,0,0,0,0,0,0
TOLIMA,SUAREZ,1423,2024,05,1970001,0,0,0,0,0,0,0,0
SANTANDER,SAN GIL,1423,2024,05,1620101,1,2,0,0,0,0,0,0
META,GUAMAL,1423,2024,05,2014501,14,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,05,3551101,41,0,0,0,0,0,0,0
CORDOBA,CIENAGA DE ORO,1423,2024,05,2862102,4,0,0,0,0,0,0,0
TOLIMA,ARMERO,1423,2024,05,1949101,2,0,0,0,0,0,0,0
CUNDINAMARCA,GUACHETA,1423,2024,05,2521001,3,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,05,1472901,0,0,0,0,0,0,0,0
HUILA,RIVERA,1423,2024,05,1829902,0,7,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,05,4532001,9,0,0,0,0,0,0,0
BOYACA,IZA,1423,2024,05,1970001,7,0,0,0,0,0,0,0
BOYACA,PAIPA,1423,2024,05,3960101,3,0,0,0,0,0,0,0
CAUCA,SANTANDER DE QUILICHAO,1423,2024,05,3110401,12,0,0,0,0,0,0,0
CUNDINAMARCA,GUAYABAL DE SIQUIMA,1423,2024,05,3522401,0,0,0,0,0,0,0,0
TOLIMA,ROVIRA,1423,2024,05,1477301,0,0,0,0,0,0,0,0
CUNDINAMARCA,SIBATE,1423,2024,05,3592001,0,0,0,0,0,0,0,0
BOYACA,AQUITANIA,1423,2024,05,1823001,0,0,0,0,0,0,0,0
CUNDINAMARCA,CAPARRAPI,1423,2024,05,1691001,2,0,0,0,0,0,0,0
BOLIVAR,MAGANGUE,1423,2024,05,1454101,1,0,0,0,0,0,0,0
NARIÑO,TUQUERRES,1423,2024,05,5869201,1,0,0,0,0,0,0,0
CAUCA,SUAREZ,1423,2024,05,2551101,7,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,05,2311002,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,GUADALAJARA DE BUGA,1423,2024,05,2471901,1,0,0,0,0,0,0,0
MAGDALENA,ZONA BANANERA,1423,2024,05,1841101,1,0,0,0,0,0,0,0
CASANARE,HATO COROZAL,1423,2024,05,2015001,0,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,05,1852101,1,3,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,05,3161001,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,CARTAGO,1423,2024,05,2553001,11,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,05,2012901,3,0,0,0,0,0,0,0
CUNDINAMARCA,SILVANIA,1423,2024,05,3109001,2,0,0,0,0,0,0,0
ANTIOQUIA,NECOCLI,1423,2024,05,2016101,0,0,0,0,0,0,0,0
BOYACA,TINJACA,1423,2024,05,5842302,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,05,3960101,12,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,05,1855101,245,83,0,0,0,0,0,0
PUTUMAYO,ORITO,1423,2024,05,2475201,0,1,0,0,0,0,0,0
BOYACA,SATIVASUR,1423,2024,05,1841201,21,36,0,0,0,0,0,0
BOLIVAR,EL PEÑON,1423,2024,05,3360001,4,0,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,05,3141002,1,0,0,0,0,0,0,0
CUNDINAMARCA,FUNZA,1423,2024,05,5960901,2,0,0,0,0,0,0,0
SUCRE,TOLU VIEJO,1423,2024,05,5711001,5,0,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,05,1854101,792,0,0,0,0,0,0,0
SANTANDER,GUADALUPE,1423,2024,05,3473101,0,0,0,0,0,0,0,0
NARIÑO,TAMINANGO,1423,2024,05,3360001,0,0,0,0,0,0,0,0
RISARALDA,SANTUARIO,1423,2024,05,2014101,1,0,0,0,0,0,0,0
CUNDINAMARCA,NEMOCON,1423,2024,05,2015001,19,0,0,0,0,0,0,0
CUNDINAMARCA,COTA,1423,2024,05,5712001,0,0,0,0,0,0,0,0
CUNDINAMARCA,FUQUENE,1423,2024,05,2014401,4,0,0,0,0,0,0,0
BOYACA,NOBSA,1423,2024,05,5081101,11,0,0,0,0,0,0,0
CUNDINAMARCA,EL ROSAL,1423,2024,05,2472101,11,0,0,0,0,0,0,0
VALLE DEL CAUCA,CARTAGO,1423,2024,05,1477201,15,0,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,05,3105101,9,0,0,0,0,0,0,0
CUNDINAMARCA,EL ROSAL,1423,2024,05,5432201,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,YOTOCO,1423,2024,05,5016101,1,0,0,0,0,0,0,0
CUNDINAMARCA,ZIPAQUIRA,1423,2024,05,2014101,101,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,05,3202301,16,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,05,5131201,0,0,0,0,0,0,0,0
CUNDINAMARCA,COGUA,1423,2024,05,2014501,6,0,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,05,1465101,4,0,0,0,0,0,0,0
BOYACA,GACHANTIVA,1423,2024,05,1841501,0,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,05,3264001,8,2,0,0,0,0,0,0
VALLE DEL CAUCA,ALCALA,1423,2024,05,1889001,0,0,0,0,0,0,0,0
HUILA,SUAZA,1423,2024,05,3475201,2,0,0,0,0,0,0,0
CUNDINAMARCA,CAJICA,1423,2024,05,3105101,3,0,0,0,0,0,0,0
N. DE SANTANDER,EL TARRA,1423,2024,05,3360001,4,10,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,05,1454101,32,0,0,0,0,0,0,0
LA GUAJIRA,MAICAO,1423,2024,05,5383001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,YUMBO,1423,2024,05,4332001,14,0,0,0,0,0,0,0
CUNDINAMARCA,GIRARDOT,1423,2024,05,2102001,0,0,0,0,0,0,0,0
CUNDINAMARCA,FOMEQUE,1423,2024,05,1889001,5,0,0,0,0,0,0,0
PUTUMAYO,PUERTO ASIS,1423,2024,05,4222101,0,0,0,0,0,0,0,0
SANTANDER,BARBOSA,1423,2024,05,3106202,0,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,05,3960101,29,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,05,2475201,37,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,05,1475101,53,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,05,2812101,1122,12,0,0,0,0,0,0
BOYACA,MONIQUIRA,1423,2024,05,4492301,40,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,05,3292001,4,0,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,05,1464401,15,0,0,0,0,0,0,0
ANTIOQUIA,CAREPA,1423,2024,05,4170201,0,0,0,0,0,0,0,0
CAUCA,PUERTO TEJADA,1423,2024,05,5411201,4,0,0,0,0,0,0,0
ATLANTICO,SANTO TOMAS,1423,2024,05,1471101,0,0,0,0,0,0,0,0
ANTIOQUIA,CALDAS,1423,2024,05,3711001,8,0,0,0,0,0,0,0
TOLIMA,ORTEGA,1423,2024,05,1466401,8,0,0,0,0,0,0,0
BOYACA,RAQUIRA,1423,2024,05,3104001,7,0,0,0,0,0,0,0
TOLIMA,RIOBLANCO,1423,2024,05,1472201,0,0,0,0,0,0,0,0
BOYACA,SOATA,1423,2024,05,4282501,6,0,0,0,0,0,0,0
CUNDINAMARCA,FUNZA,1423,2024,05,1889001,0,0,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,1423,2024,05,4466301,8,0,0,0,0,0,0,0
ANTIOQUIA,LA CEJA,1423,2024,05,1823001,0,0,0,0,0,0,0,0
ATLANTICO,BARANOA,1423,2024,05,3960101,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,CARTAGO,1423,2024,05,4110301,1,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,05,3106101,5,0,0,0,0,0,0,0
SANTANDER,LANDAZURI,1423,2024,05,5051001,230,0,0,0,0,0,0,0
CORDOBA,AYAPEL,1423,2024,05,2014102,0,0,0,0,0,0,0,0
BOYACA,MIRAFLORES,1423,2024,05,2551101,2,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,05,2139901,0,0,0,0,0,0,0,0
TOLIMA,SANTA ISABEL,1423,2024,05,3861001,0,19,0,0,0,0,0,0
CESAR,LA JAGUA DE IBIRICO,1423,2024,05,5429001,27,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,05,1852301,1672,0,0,0,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,1423,2024,05,2900201,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,LA UNION,1423,2024,05,1454101,6,0,0,0,0,0,0,0
PUTUMAYO,VILLAGARZON,1423,2024,05,1731001,1,0,0,0,0,0,0,0
CUNDINAMARCA,MADRID,1423,2024,05,5421001,12,0,0,0,0,0,0,0
VICHADA,PUERTO CARREÑO,1423,2024,05,1970001,7,0,0,0,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,1423,2024,05,3492301,59,0,0,0,0,0,0,0
CORDOBA,SAN ANTERO,1423,2024,05,1841101,0,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,05,2012601,4,0,0,0,0,0,0,0
SANTANDER,LEBRIJA,1423,2024,05,1829902,0,9,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,05,3108401,77,0,0,0,0,0,0,0
CUNDINAMARCA,MANTA,1423,2024,05,5411101,0,0,0,0,0,0,0,0
CUNDINAMARCA,UBAQUE,1423,2024,05,1851301,0,0,0,0,0,0,0,0
BOYACA,MIRAFLORES,1423,2024,05,3108401,3,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,05,5390001,0,0,0,0,0,0,0,0
SUCRE,MORROA,1423,2024,05,5411201,0,0,0,0,0,0,0,0
SUCRE,SAN ONOFRE,1423,2024,05,1970001,11,0,0,0,0,0,0,0
CUNDINAMARCA,FACATATIVA,1423,2024,05,3551101,11,0,0,0,0,0,0,0
BOLIVAR,TURBACO,1423,2024,05,4432101,0,0,0,0,0,0,0,0
SANTANDER,SAN GIL,1423,2024,05,2471901,7,0,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,05,1649901,6,0,0,0,0,0,0,0
MAGDALENA,ZONA BANANERA,1423,2024,05,2016102,142,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,05,1475501,10,0,0,0,0,0,0,0
MAGDALENA,CIENAGA,1423,2024,05,1960201,0,0,0,0,0,0,0,0
TOLIMA,ESPINAL,1423,2024,05,1823001,5,15,0,0,0,0,0,0
CASANARE,AGUAZUL,1423,2024,05,1475201,3,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,05,3942001,27,4,0,0,0,0,0,0
VALLE DEL CAUCA,CARTAGO,1423,2024,05,3108201,145,0,0,0,0,0,0,0
HUILA,YAGUARA,1423,2024,05,1691001,1,0,0,0,0,0,0,0
CAUCA,LA VEGA,1423,2024,05,3012501,0,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,05,5842404,394,0,0,0,0,0,0,0
ANTIOQUIA,GUATAPE,1423,2024,05,1881001,6,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,05,4812902,3,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,05,1791201,44,44,0,0,0,0,0,0
CESAR,LA PAZ,1423,2024,05,4452001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,ZARZAL,1423,2024,05,3432101,0,0,0,0,0,0,0,0
VICHADA,PUERTO CARREÑO,1423,2024,05,3711001,0,0,0,0,0,0,0,0
CAUCA,SANTANDER DE QUILICHAO,1423,2024,05,5711001,67,0,0,0,0,0,0,0
ANTIOQUIA,ENTRERRIOS,1423,2024,05,4151102,0,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,05,5390001,0,0,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,05,4492101,68,0,0,0,0,0,0,0
VALLE DEL CAUCA,JAMUNDI,1423,2024,05,2821101,0,0,0,0,0,0,0,0
SANTANDER,GIRON,1423,2024,05,2742001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,GUADALAJARA DE BUGA,1423,2024,05,3711001,0,0,0,0,0,0,0,0
CESAR,LA JAGUA DE IBIRICO,1423,2024,05,4370001,0,0,0,0,0,0,0,0
CUNDINAMARCA,CAPARRAPI,1423,2024,05,4492301,4,0,0,0,0,0,0,0
NARIÑO,TUQUERRES,1423,2024,05,3014901,0,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,05,2551901,6,0,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,05,2104001,16,1,0,0,0,0,0,0
ANTIOQUIA,LIBORINA,1423,2024,05,2551301,6,0,0,0,0,0,0,0
CAQUETA,SOLITA,1423,2024,05,2465301,4,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,05,3562101,95,0,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,05,2014201,0,0,0,0,0,0,0,0
CALDAS,AGUADAS,1423,2024,05,2024001,0,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,05,5052001,0,0,0,0,0,0,0,0
ANTIOQUIA,AMAGA,1423,2024,05,2466301,0,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,05,3829201,4,0,0,0,0,0,0,0
BOYACA,SOATA,1423,2024,05,1823001,1,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,05,1472201,17,0,0,0,0,0,0,0
CUNDINAMARCA,SUESCA,1423,2024,05,1949101,5,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,05,2900601,92,9,0,0,0,0,0,0
BOYACA,PAJARITO,1423,2024,05,2014102,2,1,0,0,0,0,0,0
META,CASTILLA LA NUEVA,1423,2024,05,2032101,4,0,0,0,0,0,0,0
BOYACA,MIRAFLORES,1423,2024,05,1881001,10,0,0,0,0,0,0,0
TOLIMA,HONDA,1423,2024,05,3869101,1,0,0,0,0,0,0,0
CUNDINAMARCA,FUNZA,1423,2024,05,2141001,8,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,05,4522102,2,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,05,3202901,0,0,0,0,0,0,0,0
ANTIOQUIA,CAUCASIA,1423,2024,05,2553001,0,0,0,0,0,0,0,0
HUILA,GUADALUPE,1423,2024,05,1949101,3,0,0,0,0,0,0,0
CASANARE,MONTERREY,1423,2024,05,1464301,0,0,0,0,0,0,0,0
CALDAS,SUPIA,1423,2024,05,1471901,28,0,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,05,3108101,66,0,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,05,4452001,0,0,0,0,0,0,0,0
HUILA,YAGUARA,1423,2024,05,2014102,1,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,05,3869101,987,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,05,3239601,2,0,0,0,0,0,0,0
CUNDINAMARCA,FACATATIVA,1423,2024,05,3108101,50,3,0,0,0,0,0,0
ANTIOQUIA,PUERTO BERRIO,1423,2024,05,1701001,0,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,05,2591401,0,0,0,0,0,0,0,0
BOLIVAR,TURBACO,1423,2024,05,5251101,9,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,05,1841201,10130,2911,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,05,3210001,0,0,0,0,0,0,0,0
NARIÑO,IPIALES,1423,2024,05,1949101,32,1,0,0,0,0,0,0
CUNDINAMARCA,TABIO,1423,2024,05,2853001,226,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,05,2014401,0,0,0,0,0,0,0,0
SANTANDER,PIEDECUESTA,1423,2024,05,1701001,155,70,0,0,0,0,0,0
ATLANTICO,PUERTO COLOMBIA,1423,2024,05,1881001,0,0,0,0,0,0,0,0
