DPTO,MPIO,CODIGO_DE_LA_ARL,AÑO_DE_INFORME,MES_DE_INFORME,ACTIVEC,RELA_DEP,RELA_INDEP,PRESUACCIDETRASUCE,MUERTES_REPOR_AT,NUEVAPENSIOINVA_R_AT,NUEVAPENSIOINVA_R_EL,INCAPERMAPARCIAR_AT,INCAPERMAPARCIAR_EL
ANTIOQUIA,NECOCLI,1423,2024,9,2466901,3,0,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,9,5251101,18,0,0,0,0,0,0,0
VALLE DEL CAUCA,YUMBO,1423,2024,9,3202301,7,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,9,2952101,0,0,0,0,0,0,0,0
HUILA,BARAYA,1423,2024,9,3475201,0,0,0,0,0,0,0,0
RISARALDA,DOSQUEBRADAS,1423,2024,9,5331401,12,0,0,0,0,0,0,0
CESAR,EL PASO,1423,2024,9,1949101,0,0,0,0,0,0,0,0
NARIÑO,LA UNION,1423,2024,9,1829902,0,3,0,0,0,0,0,0
LA GUAJIRA,HATONUEVO,1423,2024,9,2602001,0,0,0,0,0,0,0,0
NARIÑO,LA UNION,1423,2024,9,1475901,4,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,9,2105101,28,1,0,0,0,0,0,0
SANTANDER,CIMITARRA,1423,2024,9,1476101,4,0,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,9,2016101,16,0,0,0,0,0,0,0
ATLANTICO,MALAMBO,1423,2024,9,2014101,2,0,0,0,0,0,0,0
TOLIMA,AMBALEMA,1423,2024,9,1841201,27,16,0,0,0,0,0,0
PUTUMAYO,VALLE DEL GUAMUEZ,1423,2024,9,4370001,9,36,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,9,4492102,77,0,0,0,0,0,0,0
CUNDINAMARCA,FACATATIVA,1423,2024,9,2862201,5,0,0,0,0,0,0,0
CUNDINAMARCA,SOACHA,1423,2024,9,5251101,90,5,1,1,1,0,0,0
CUNDINAMARCA,SOACHA,1423,2024,9,2016103,0,14,0,0,0,0,0,0
N. DE SANTANDER,CHINACOTA,1423,2024,9,1682001,9,0,0,0,0,0,0,0
CUNDINAMARCA,GIRARDOT,1423,2024,9,2812101,0,0,0,0,0,0,0,0
ANTIOQUIA,SANTA ROSA DE OSOS,1423,2024,9,1141001,0,0,0,0,0,0,0,0
CASANARE,MONTERREY,1423,2024,9,2011101,17,2,0,0,0,0,0,0
VALLE DEL CAUCA,ANDALUCIA,1423,2024,9,2015001,2,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,9,5431203,9,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,9,2451101,0,0,0,0,0,0,0,0
CALDAS,VILLAMARIA,1423,2024,9,1465101,0,0,0,0,0,0,0,0
MAGDALENA,PIJIÑO DEL CARMEN,1423,2024,9,5421001,4,0,0,0,0,0,0,0
BOYACA,SORACA,1423,2024,9,3360001,10,0,0,0,0,0,0,0
META,SAN JUAN DE ARAMA,1423,2024,9,3561901,0,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,2011201,7,0,0,0,0,0,0,0
TOLIMA,FLANDES,1423,2024,9,3861001,7,75,0,0,0,0,0,0
CALDAS,SALAMINA,1423,2024,9,2012301,1,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,9,1475501,4,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,2551101,180,3,2,2,2,0,0,0
META,VILLAVICENCIO,1423,2024,9,4202901,0,0,0,0,0,0,0,0
TOLIMA,NATAGAIMA,1423,2024,9,3721001,3,0,0,0,0,0,0,0
CAQUETA,SAN VICENTE DEL CAGUAN,1423,2024,9,4492201,5,0,0,0,0,0,0,0
ANTIOQUIA,SABANETA,1423,2024,9,2465301,0,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,9,2202301,18,0,0,0,0,0,0,0
CASANARE,OROCUE,1423,2024,9,1949101,3,0,0,0,0,0,0,0
CUNDINAMARCA,QUEBRADANEGRA,1423,2024,9,1841201,20,79,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,9,3210001,4,0,0,0,0,0,0,0
BOYACA,ARCABUCO,1423,2024,9,3473101,15,0,0,0,0,0,0,0
MAGDALENA,ARIGUANI,1423,2024,9,2551901,5,0,0,0,0,0,0,0
BOYACA,TOCA,1423,2024,9,1471901,0,0,0,0,0,0,0,0
SANTANDER,GIRON,1423,2024,9,3282901,17,6,0,0,0,0,0,0
CUNDINAMARCA,ZIPAQUIRA,1423,2024,9,3711001,8,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,9,2014501,49,0,1,1,1,0,0,0
SUCRE,SINCELEJO,1423,2024,9,4492201,155,2,0,0,0,0,0,0
RISARALDA,PUEBLO RICO,1423,2024,9,1823001,13,0,0,0,0,0,0,0
CUNDINAMARCA,COTA,1423,2024,9,1473201,5,0,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,9,2011101,199,5,4,4,4,0,0,0
META,VILLAVICENCIO,1423,2024,9,2170901,6,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,9,3432202,8,10,0,0,0,0,0,0
SANTANDER,CIMITARRA,1423,2024,9,2862101,0,0,0,0,0,0,0,0
CUNDINAMARCA,TENJO,1423,2024,9,5421001,61,0,0,0,0,0,0,0
ATLANTICO,SOLEDAD,1423,2024,9,1841401,0,3,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,9,3202201,4,0,0,0,0,0,0,0
ANTIOQUIA,TURBO,1423,2024,9,2855201,0,0,0,0,0,0,0,0
CAQUETA,BELEN DE LOS ANDAQUIES,1423,2024,9,2014101,6,0,0,0,0,0,0,0
ATLANTICO,MALAMBO,1423,2024,9,5433001,0,0,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,9,1469001,0,0,0,0,0,0,0,0
ANTIOQUIA,LA ESTRELLA,1423,2024,9,2311001,0,0,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,9,5259201,53,0,1,1,1,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,9,5431202,0,0,0,0,0,0,0,0
ANTIOQUIA,SEGOVIA,1423,2024,9,4492301,1,0,0,0,0,0,0,0
CHOCO,ISTMINA,1423,2024,9,1852301,20,0,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,9,2021001,10,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,9,4492103,2,1,0,0,0,0,0,0
META,ACACIAS,1423,2024,9,3521001,0,0,0,0,0,0,0,0
SANTANDER,CURITI,1423,2024,9,1454101,1,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,9,1649201,108,0,0,0,0,0,0,0
RISARALDA,SANTA ROSA DE CABAL,1423,2024,9,2463201,0,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,1970001,14393,5,44,44,44,0,0,0
PUTUMAYO,SANTIAGO,1423,2024,9,3473101,1,1,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,9,1643201,1240,19,1,1,1,0,0,0
ANTIOQUIA,SABANETA,1423,2024,9,1949101,10,0,0,0,0,0,0,0
BOYACA,MACANAL,1423,2024,9,1881001,10,0,0,0,0,0,0,0
N. DE SANTANDER,TIBU,1423,2024,9,5259201,0,0,0,0,0,0,0,0
BOLIVAR,VILLANUEVA,1423,2024,9,5842302,0,0,0,0,0,0,0,0
SANTANDER,MALAGA,1423,2024,9,2466301,10,1,0,0,0,0,0,0
ANTIOQUIA,SABANETA,1423,2024,9,1691001,2,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,3551901,0,0,0,0,0,0,0,0
ANTIOQUIA,LA ESTRELLA,1423,2024,9,5421001,0,0,0,0,0,0,0,0
CORDOBA,CHINU,1423,2024,9,5421001,8,60,0,0,0,0,0,0
CHOCO,RIOSUCIO (2),1423,2024,9,2462001,3,0,0,0,0,0,0,0
VALLE DEL CAUCA,RIOFRIO,1423,2024,9,4466301,11,1,0,0,0,0,0,0
CESAR,SAN ALBERTO,1423,2024,9,2012601,192,2,6,6,6,0,0,0
CAUCA,POPAYAN,1423,2024,9,1466901,0,0,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,9,2108101,11,0,0,0,0,0,0,0
CORDOBA,PLANETA RICA,1423,2024,9,1889001,81,2,0,0,0,0,0,0
BOYACA,GUATEQUE,1423,2024,9,3473101,4,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,5239501,3,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,9,2563001,9,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,5243201,23,0,0,0,0,0,0,0
HUILA,PITALITO,1423,2024,9,1472902,45,1,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,9,3473101,26,0,0,0,0,0,0,0
HUILA,TIMANA,1423,2024,9,5842302,1,0,0,0,0,0,0,0
NARIÑO,IPIALES,1423,2024,9,1462003,3,0,0,0,0,0,0,0
ANTIOQUIA,LA ESTRELLA,1423,2024,9,2014901,0,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,1649902,2,0,0,0,0,0,0,0
BOYACA,BETEITIVA,1423,2024,9,5842302,1,0,0,0,0,0,0,0
ANTIOQUIA,TARAZA,1423,2024,9,4161001,5,1,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,9,1464401,0,0,0,0,0,0,0,0
SANTANDER,GIRON,1423,2024,9,1477101,8,0,0,0,0,0,0,0
ANTIOQUIA,COPACABANA,1423,2024,9,2462001,0,0,0,0,0,0,0,0
CASANARE,AGUAZUL,1423,2024,9,3109001,0,0,0,0,0,0,0,0
NARIÑO,BARBACOAS,1423,2024,9,4411101,0,0,0,0,0,0,0,0
CUNDINAMARCA,GIRARDOT,1423,2024,9,1823001,51,0,0,0,0,0,0,0
VALLE DEL CAUCA,GUADALAJARA DE BUGA,1423,2024,9,5431101,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,9,4491101,0,0,0,0,0,0,0,0
CUNDINAMARCA,SILVANIA,1423,2024,9,1682001,8,0,0,0,0,0,0,0
NARIÑO,TAMINANGO,1423,2024,9,2462001,0,0,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,9,5411201,71,8,0,0,0,0,0,0
CUNDINAMARCA,VILLAPINZON,1423,2024,9,1852101,138,0,0,0,0,0,0,0
CORDOBA,MONTELIBANO (1),1423,2024,9,2477401,0,0,0,0,0,0,0,0
CASANARE,AGUAZUL,1423,2024,9,1681001,7,0,0,0,0,0,0,0
SUCRE,GUARANDA,1423,2024,9,1970001,1,0,0,0,0,0,0,0
N. DE SANTANDER,LOS PATIOS,1423,2024,9,3475201,2,0,0,0,0,0,0,0
QUINDIO,LA TEBAIDA,1423,2024,9,2466901,0,0,0,0,0,0,0,0
LA GUAJIRA,DIBULLA,1423,2024,9,3561901,0,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,9,1852201,14,0,0,0,0,0,0,0
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,1423,2024,9,1466101,38,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,9,5493001,1,0,0,0,0,0,0,0
ANTIOQUIA,SANTAFE DE ANTIOQUIA,1423,2024,9,3108401,6,0,0,0,0,0,0,0
BOYACA,ZETAQUIRA,1423,2024,9,1970001,1,0,0,0,0,0,0,0
VALLE DEL CAUCA,LA CUMBRE,1423,2024,9,3473101,3,0,0,0,0,0,0,0
BOYACA,SANTANA,1423,2024,9,1471101,5,0,0,0,0,0,0,0
VALLE DEL CAUCA,DAGUA,1423,2024,9,4466301,7,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,9,2331201,8,0,0,0,0,0,0,0
TOLIMA,CHAPARRAL,1423,2024,9,3561101,0,0,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,9,5422001,26,1,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,9,1464401,12,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,9,2433001,0,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,1582001,5,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,9,4131201,4,0,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,9,1661301,1,0,0,0,0,0,0,0
LA GUAJIRA,MAICAO,1423,2024,9,1472301,5,0,0,0,0,0,0,0
META,GUAMAL,1423,2024,9,4492104,2,0,0,0,0,0,0,0
BOLIVAR,CICUCO,1423,2024,9,5711001,0,0,0,0,0,0,0,0
ATLANTICO,SOLEDAD,1423,2024,9,3108101,7,0,0,0,0,0,0,0
CALDAS,SALAMINA,1423,2024,9,1692001,1,0,0,0,0,0,0,0
CALDAS,PENSILVANIA,1423,2024,9,1881001,1,1,0,0,0,0,0,0
BOYACA,NOBSA,1423,2024,9,1841201,104,178,0,0,0,0,0,0
ANTIOQUIA,CHIGORODO,1423,2024,9,2601001,2,0,0,0,0,0,0,0
CESAR,EL COPEY,1423,2024,9,4869901,0,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,9,5421002,35,0,0,0,0,0,0,0
CUNDINAMARCA,GIRARDOT,1423,2024,9,1631101,9,1,0,0,0,0,0,0
BOLIVAR,TURBACO,1423,2024,9,4492201,0,0,0,0,0,0,0,0
BOYACA,SAN LUIS DE GACENO,1423,2024,9,3861001,11,4,0,0,0,0,0,0
ANTIOQUIA,TURBO,1423,2024,9,1463101,67,1,1,1,1,0,0,0
ANTIOQUIA,CALDAS,1423,2024,9,2862101,0,0,0,0,0,0,0,0
CUNDINAMARCA,SOACHA,1423,2024,9,5711001,563,2,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,9,5433002,13,0,1,1,1,0,0,0
META,SAN MARTIN,1423,2024,9,3012501,0,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,9,2012801,2,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,9,5383001,17,0,0,0,0,0,0,0
NARIÑO,CORDOBA,1423,2024,9,1466401,41,7,0,0,0,0,0,0
NARIÑO,IPIALES,1423,2024,9,3581901,0,0,0,0,0,0,0,0
ATLANTICO,MALAMBO,1423,2024,9,1711001,0,0,0,0,0,0,0,0
TOLIMA,MARIQUITA,1423,2024,9,4452001,3,0,0,0,0,0,0,0
CALDAS,RIOSUCIO,1423,2024,9,2012103,322,0,7,7,7,0,0,0
ANTIOQUIA,CAUCASIA,1423,2024,9,1731001,0,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,2591101,39,1,0,0,0,0,0,0
CUNDINAMARCA,GIRARDOT,1423,2024,9,3492301,6,0,0,0,0,0,0,0
VALLE DEL CAUCA,ANDALUCIA,1423,2024,9,2553001,0,0,0,0,0,0,0,0
CALDAS,AGUADAS,1423,2024,9,4492201,2,2,0,0,0,0,0,0
BOLIVAR,EL CARMEN DE BOLIVAR,1423,2024,9,2015001,1,0,0,0,0,0,0,0
SUCRE,SAN LUIS DE SINCE,1423,2024,9,4522901,7,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,9,1477101,163,1,0,0,0,0,0,0
CUNDINAMARCA,LA CALERA,1423,2024,9,2551401,2,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,9,2553001,113,1,0,0,0,0,0,0
HUILA,RIVERA,1423,2024,9,1960901,0,0,0,0,0,0,0,0
BOYACA,SANTA MARIA,1423,2024,9,1477301,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,9,2862102,133,92,0,0,0,0,0,0
RISARALDA,LA VIRGINIA,1423,2024,9,5439004,6,0,0,0,0,0,0,0
ANTIOQUIA,MUTATA,1423,2024,9,1841301,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,SAN PEDRO,1423,2024,9,2472301,0,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,9,1620201,0,0,0,0,0,0,0,0
ANTIOQUIA,YARUMAL,1423,2024,9,2862101,2,0,0,0,0,0,0,0
ARAUCA,TAME,1423,2024,9,1841201,96,152,0,0,0,0,0,0
CESAR,LA JAGUA DE IBIRICO,1423,2024,9,5431202,0,0,0,0,0,0,0,0
CUNDINAMARCA,MOSQUERA,1423,2024,9,3202901,13,0,0,0,0,0,0,0
BOLIVAR,EL GUAMO,1423,2024,9,1970001,1,0,0,0,0,0,0,0
HUILA,SALADOBLANCO,1423,2024,9,3475201,0,0,0,0,0,0,0,0
BOYACA,JENESANO,1423,2024,9,2472101,1,0,0,0,0,0,0,0
QUINDIO,LA TEBAIDA,1423,2024,9,2012101,0,0,0,0,0,0,0,0
PUTUMAYO,LEGUIZAMO,1423,2024,9,1829902,0,2,0,0,0,0,0,0
SUCRE,SANTIAGO DE TOLU,1423,2024,9,3861001,25,3,0,0,0,0,0,0
PUTUMAYO,PUERTO ASIS,1423,2024,9,5842302,2,0,0,0,0,0,0,0
TOLIMA,FLANDES,1423,2024,9,3360001,29,7,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,9,4293001,4,5,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,9,2202301,10,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,9,1732001,0,0,0,0,0,0,0,0
ANTIOQUIA,TURBO,1423,2024,9,1949903,2,0,0,0,0,0,0,0
BOYACA,SOATA,1423,2024,9,4452001,0,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,1464301,6,0,0,0,0,0,0,0
RISARALDA,BELEN DE UMBRIA,1423,2024,9,1691001,0,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,9,1856001,9,0,0,0,0,0,0,0
CASANARE,VILLANUEVA,1423,2024,9,4239501,3,0,0,0,0,0,0,0
VALLE DEL CAUCA,DAGUA,1423,2024,9,2551101,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,CARTAGO,1423,2024,9,2108101,60,0,0,0,0,0,0,0
SUCRE,SAN MARCOS,1423,2024,9,1855101,3,0,0,0,0,0,0,0
SANTANDER,VETAS,1423,2024,9,1829902,0,1,0,0,0,0,0,0
SANTANDER,CHARALA,1423,2024,9,3473101,7,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,9,1649101,0,0,0,0,0,0,0,0
CALDAS,VILLAMARIA,1423,2024,9,3161001,32,0,2,2,2,0,0,0
CAUCA,SANTANDER DE QUILICHAO,1423,2024,9,1749001,6,0,0,0,0,0,0,0
TOLIMA,CARMEN DE APICALA,1423,2024,9,4475201,11,0,0,0,0,0,0,0
HUILA,LA PLATA,1423,2024,9,2477401,0,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,1474201,118,2,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,9,1475401,4,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,9,2472301,6,0,0,0,0,0,0,0
ANTIOQUIA,GUARNE,1423,2024,9,3311001,5,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,9,3311001,8,0,0,0,0,0,0,0
TOLIMA,COYAIMA,1423,2024,9,1841201,54,158,0,0,0,0,0,0
ATLANTICO,MALAMBO,1423,2024,9,3331201,0,0,0,0,0,0,0,0
SUCRE,SAN MARCOS,1423,2024,9,3861001,110,32,2,2,2,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,1423,2024,9,2032103,0,1,0,0,0,0,0,0
HUILA,SAN AGUSTIN,1423,2024,9,1949901,0,0,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,9,2433001,0,0,0,0,0,0,0,0
ANTIOQUIA,SANTA ROSA DE OSOS,1423,2024,9,1681001,0,0,0,0,0,0,0,0
SANTANDER,BARBOSA,1423,2024,9,1941201,1,2,0,0,0,0,0,0
TOLIMA,ESPINAL,1423,2024,9,4101102,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,9,1463101,25,1,0,0,0,0,0,0
VALLE DEL CAUCA,LA VICTORIA,1423,2024,9,2014901,33,2,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,9,1475201,2,0,0,0,0,0,0,0
TOLIMA,MARIQUITA,1423,2024,9,1823001,0,0,0,0,0,0,0,0
CASANARE,SABANALARGA,1423,2024,9,3611001,2,0,0,0,0,0,0,0
CAQUETA,EL DONCELLO,1423,2024,9,1949901,17,0,0,0,0,0,0,0
VALLE DEL CAUCA,ALCALA,1423,2024,9,2951101,0,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,9,3110401,1,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,1631102,62,1,0,0,0,0,0,0
ARAUCA,ARAUQUITA,1423,2024,9,3861001,2,4,0,0,0,0,0,0
SUCRE,LA UNION,1423,2024,9,3452001,1,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,9,3108901,2,0,0,0,0,0,0,0
ANTIOQUIA,COPACABANA,1423,2024,9,1682001,6,0,0,0,0,0,0,0
CALDAS,ARANZAZU,1423,2024,9,4492101,0,0,0,0,0,0,0,0
CESAR,ASTREA,1423,2024,9,2012601,24,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,2466201,9,1,0,0,0,0,0,0
ANTIOQUIA,FREDONIA,1423,2024,9,2012301,16,0,2,2,2,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,9,3221901,26,0,0,0,0,0,0,0
BOYACA,PAIPA,1423,2024,9,1701001,0,0,0,0,0,0,0,0
CUNDINAMARCA,MADRID,1423,2024,9,3251101,4,0,0,0,0,0,0,0
VALLE DEL CAUCA,ZARZAL,1423,2024,9,1949101,6,0,0,0,0,0,0,0
HUILA,PALERMO,1423,2024,9,3012501,3,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,9,1475901,83,0,1,1,1,0,0,0
PUTUMAYO,PUERTO CAICEDO,1423,2024,9,2551101,0,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,9,2105201,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,ANDALUCIA,1423,2024,9,1464501,6,0,0,0,0,0,0,0
CALDAS,PALESTINA,1423,2024,9,1620101,34,0,0,0,0,0,0,0
SANTANDER,SOCORRO,1423,2024,9,2813001,0,0,0,0,0,0,0,0
N. DE SANTANDER,EL ZULIA,1423,2024,9,2466301,0,0,0,0,0,0,0,0
CUNDINAMARCA,NILO,1423,2024,9,2851101,3,0,0,0,0,0,0,0
CUNDINAMARCA,ZIPAQUIRA,1423,2024,9,1473201,8,0,0,0,0,0,0,0
BOLIVAR,ARENAL,1423,2024,9,3931201,1,0,0,0,0,0,0,0
CORDOBA,SAHAGUN,1423,2024,9,4812901,0,0,0,0,0,0,0,0
META,PUERTO LOPEZ,1423,2024,9,1454101,2,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,9,5861001,169,7,0,0,0,0,0,0
ANTIOQUIA,ANDES,1423,2024,9,3466101,11,0,1,1,1,0,0,0
LA GUAJIRA,ALBANIA,1423,2024,9,5421001,8,0,0,0,0,0,0,0
CUNDINAMARCA,NOCAIMA,1423,2024,9,2551101,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,9,3581901,0,0,0,0,0,0,0,0
CAUCA,MORALES,1423,2024,9,5711001,0,0,0,0,0,0,0,0
ANTIOQUIA,MARINILLA,1423,2024,9,3932901,0,0,0,0,0,0,0,0
N. DE SANTANDER,EL TARRA,1423,2024,9,3108402,1,0,0,0,0,0,0,0
CAQUETA,PUERTO RICO,1423,2024,9,3782001,16,1,0,0,0,0,0,0
CALDAS,MANZANARES,1423,2024,9,4161001,7,0,0,0,0,0,0,0
CUNDINAMARCA,SOACHA,1423,2024,9,5433004,6,0,0,0,0,0,0,0
META,PUERTO LOPEZ,1423,2024,9,4016101,0,0,0,0,0,0,0,0
TOLIMA,LIBANO,1423,2024,9,5711001,0,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,9,1881001,0,1,0,0,0,0,0,0
ATLANTICO,BARANOA,1423,2024,9,3473101,0,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,9,2843001,839,30,1,1,1,0,0,0
CASANARE,TAURAMENA,1423,2024,9,5163001,0,0,0,0,0,0,0,0
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,1423,2024,9,3104002,243,0,2,2,2,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,1475501,44,0,0,0,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,1423,2024,9,2851101,397,66,2,2,2,0,0,0
CUNDINAMARCA,FUNZA,1423,2024,9,5192101,0,0,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,9,2591401,14,0,0,0,0,0,0,0
HUILA,ALTAMIRA,1423,2024,9,3473101,11,1,0,0,0,0,0,0
TOLIMA,ATACO,1423,2024,9,1841201,48,85,0,0,0,0,0,0
ANTIOQUIA,GIRARDOTA,1423,2024,9,2471901,0,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,3311001,115,0,1,1,1,0,0,0
META,BARRANCA DE UPIA,1423,2024,9,3562901,0,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,9,3611001,22,0,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,9,3312001,0,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,9,1476101,5,0,0,0,0,0,0,0
SANTANDER,SAN VICENTE DE CHUCURI,1423,2024,9,1477301,6,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,9,1682001,6,0,0,0,0,0,0,0
VALLE DEL CAUCA,LA UNION,1423,2024,9,1649901,0,0,0,0,0,0,0,0
CHOCO,NOVITA,1423,2024,9,1829902,0,1,0,0,0,0,0,0
SANTANDER,EL PLAYON,1423,2024,9,2014502,4,2,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,9,2012601,34,4,2,2,2,0,0,0
MAGDALENA,ZONA BANANERA,1423,2024,9,2466301,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,9,1749001,79,1,0,0,0,0,0,0
CESAR,SAN MARTIN,1423,2024,9,2012601,234,0,4,4,4,0,0,0
RISARALDA,SANTA ROSA DE CABAL,1423,2024,9,2101101,4,0,0,0,0,0,0,0
CUNDINAMARCA,NEMOCON,1423,2024,9,3562901,8,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,9,1464301,0,0,0,0,0,0,0,0
ANTIOQUIA,BELMIRA,1423,2024,9,1462003,4,0,0,0,0,0,0,0
NARIÑO,EL TAMBO,1423,2024,9,3861001,2,0,0,0,0,0,0,0
ANTIOQUIA,CAUCASIA,1423,2024,9,2862101,1,0,0,0,0,0,0,0
SANTANDER,LOS SANTOS,1423,2024,9,2960301,0,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,4282501,1,0,0,0,0,0,0,0
BOLIVAR,TIQUISIO,1423,2024,9,1829902,0,1,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,9,3562101,11,0,0,0,0,0,0,0
RISARALDA,LA CELIA,1423,2024,9,3360001,12,8,0,0,0,0,0,0
N. DE SANTANDER,CHINACOTA,1423,2024,9,2472101,3,0,0,0,0,0,0,0
